Frame, Keypoints, Bounding Boxes, Confidence Scores, Classes
191, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1145.0, 14.0, 1280.0, 716.0], 0.6905898451805115, 0.0
192, [[[485.908447265625, 136.63372802734375], [533.7627563476562, 66.61151123046875], [407.80865478515625, 90.22882080078125], [634.4083251953125, 91.3544921875], [341.42852783203125, 154.02310180664062], [847.8026123046875, 385.24468994140625], [315.44708251953125, 410.9747009277344], [0.0, 0.0], [168.74053955078125, 674.4371337890625], [0.0, 0.0], [269.9708557128906, 416.8001403808594], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [62.0, 11.0, 1032.0, 713.0], 0.903409481048584, 0.0
192, [[[951.96630859375, 283.435302734375], [954.1124877929688, 271.5998229980469], [938.9652099609375, 269.91070556640625], [0.0, 0.0], [894.5062255859375, 267.64202880859375], [951.6835327148438, 330.7139892578125], [853.8522338867188, 328.7299499511719], [988.7481689453125, 409.10308837890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [863.0, 200.0, 1007.0, 427.0], 0.8376239538192749, 0.0
192, [[[1116.66845703125, 294.76611328125], [1129.92724609375, 285.164794921875], [1111.712646484375, 282.63018798828125], [1154.91845703125, 291.13348388671875], [1104.0777587890625, 283.564697265625], [1179.28125, 352.0434875488281], [1061.306884765625, 335.7223815917969], [0.0, 0.0], [999.7293090820312, 395.3551025390625], [0.0, 0.0], [1056.261962890625, 385.2667541503906], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [995.0, 231.0, 1180.0, 432.0], 0.8081596493721008, 0.0
192, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1145.0, 14.0, 1280.0, 716.0], 0.6979590654373169, 0.0
193, [[[498.40826416015625, 125.25076293945312], [547.7268676757812, 58.85784912109375], [426.6222229003906, 78.22979736328125], [650.34375, 84.9635009765625], [367.79876708984375, 135.68853759765625], [849.772216796875, 378.9976501464844], [338.31756591796875, 394.78436279296875], [0.0, 0.0], [187.91897583007812, 666.046142578125], [0.0, 0.0], [248.0858154296875, 450.84088134765625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [77.0, 11.0, 1057.0, 710.0], 0.8855964541435242, 0.0
193, [[[1120.1407470703125, 289.1632385253906], [1132.3272705078125, 280.3269958496094], [1115.613525390625, 277.6697692871094], [0.0, 0.0], [1107.0860595703125, 278.0914001464844], [1176.0458984375, 343.3424987792969], [1060.981201171875, 325.0753173828125], [0.0, 0.0], [993.8436279296875, 379.031005859375], [0.0, 0.0], [1048.99853515625, 366.9690246582031], [0.0, 0.0], [1060.42578125, 458.5286865234375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [994.0, 226.0, 1180.0, 428.0], 0.8220681548118591, 0.0
193, [[[953.1585693359375, 280.7649841308594], [954.8257446289062, 267.6162109375], [938.3836669921875, 265.18939208984375], [0.0, 0.0], [889.98828125, 261.09100341796875], [952.68310546875, 329.2197265625], [858.947265625, 326.1056213378906], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [864.0, 192.0, 1007.0, 420.0], 0.7347571849822998, 0.0
193, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1146.0, 16.0, 1280.0, 715.0], 0.6601860523223877, 0.0
194, [[[521.7543334960938, 98.985107421875], [569.81103515625, 37.26556396484375], [450.3811340332031, 52.839080810546875], [667.1649169921875, 68.82112121582031], [389.95770263671875, 116.41804504394531], [870.2159423828125, 381.58929443359375], [365.37042236328125, 377.29754638671875], [0.0, 0.0], [229.7650146484375, 605.5391845703125], [0.0, 0.0], [256.5868835449219, 453.0855712890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [121.0, 5.0, 1056.0, 704.0], 0.8786633014678955, 0.0
194, [[[1122.7252197265625, 284.76708984375], [1137.3802490234375, 275.7225646972656], [1116.676513671875, 271.8897705078125], [1160.210205078125, 282.8103942871094], [1105.6080322265625, 271.805419921875], [1175.9688720703125, 342.04083251953125], [1062.2659912109375, 321.95562744140625], [1176.3304443359375, 411.30828857421875], [991.4185180664062, 372.153564453125], [0.0, 0.0], [1048.9361572265625, 363.3005676269531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [992.0, 214.0, 1179.0, 421.0], 0.7985052466392517, 0.0
194, [[[955.298095703125, 271.8450012207031], [957.6931762695312, 256.8942565917969], [938.5712280273438, 255.36907958984375], [0.0, 0.0], [886.274658203125, 253.70645141601562], [938.0258178710938, 318.502197265625], [866.6942138671875, 319.52178955078125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [867.0, 185.0, 1006.0, 412.0], 0.7150036692619324, 0.0
194, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1145.0, 18.0, 1280.0, 711.0], 0.5804806351661682, 0.0
195, [[[531.323486328125, 96.964111328125], [584.31494140625, 36.3077392578125], [469.27069091796875, 48.76806640625], [688.1813354492188, 73.37966918945312], [418.3031311035156, 107.31192016601562], [867.7992553710938, 382.3853454589844], [358.1695861816406, 382.6932067871094], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [149.0, 9.0, 1080.0, 712.0], 0.856971025466919, 0.0
195, [[[1118.070068359375, 285.87652587890625], [1133.3680419921875, 276.8243103027344], [1112.3140869140625, 272.49627685546875], [1157.4288330078125, 285.84429931640625], [1100.96044921875, 273.17706298828125], [1174.14990234375, 348.4466552734375], [1055.5450439453125, 325.1199951171875], [1170.234130859375, 431.43182373046875], [992.6941528320312, 383.58233642578125], [0.0, 0.0], [1051.03515625, 369.4596252441406], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [994.0, 215.0, 1181.0, 429.0], 0.8061163425445557, 0.0
195, [[[955.9729614257812, 279.5592041015625], [957.5556030273438, 264.16790771484375], [939.1001586914062, 263.39776611328125], [0.0, 0.0], [884.553955078125, 260.715576171875], [938.1969604492188, 321.98333740234375], [868.6450805664062, 324.2362976074219], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [868.0, 189.0, 1009.0, 428.0], 0.7151809334754944, 0.0
195, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1142.0, 21.0, 1280.0, 716.0], 0.7058680057525635, 0.0
196, [[[567.4969482421875, 106.8426513671875], [618.7935180664062, 47.667205810546875], [498.8773193359375, 59.014892578125], [704.7988891601562, 81.84965515136719], [433.6280822753906, 116.16036987304688], [856.729736328125, 380.629638671875], [403.33782958984375, 382.4634094238281], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [194.0, 3.0, 1072.0, 706.0], 0.8894177079200745, 0.0
196, [[[954.3603515625, 280.58514404296875], [955.0498657226562, 268.4634094238281], [938.9174194335938, 267.739990234375], [0.0, 0.0], [893.5277709960938, 272.1318664550781], [957.3265991210938, 340.30670166015625], [872.2872924804688, 337.20294189453125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [870.0, 202.0, 1008.0, 429.0], 0.796396791934967, 0.0
196, [[[1120.4049072265625, 293.5871887207031], [1133.275146484375, 284.28411865234375], [1114.9600830078125, 282.0116271972656], [1156.3199462890625, 291.5563049316406], [1105.607421875, 284.3070373535156], [1180.1617431640625, 352.5312194824219], [1060.6800537109375, 335.5641174316406], [0.0, 0.0], [996.353515625, 389.89593505859375], [0.0, 0.0], [1064.602294921875, 378.8666076660156], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [995.0, 234.0, 1180.0, 437.0], 0.7950078248977661, 0.0
196, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1142.0, 14.0, 1280.0, 716.0], 0.720858633518219, 0.0
197, [[[581.0296630859375, 102.89004516601562], [636.7108154296875, 49.158111572265625], [524.583251953125, 54.70391845703125], [731.0860595703125, 96.79241943359375], [471.90966796875, 112.6907958984375], [885.04931640625, 397.1460876464844], [426.0809631347656, 398.5521240234375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [251.0, 5.0, 1086.0, 711.0], 0.8458158373832703, 0.0
197, [[[1117.4268798828125, 292.0091552734375], [1130.7515869140625, 282.9502868652344], [1112.2457275390625, 280.35858154296875], [1154.57177734375, 289.9111328125], [1103.3460693359375, 281.89105224609375], [1178.939697265625, 349.08465576171875], [1059.3607177734375, 331.2474365234375], [1178.800537109375, 427.6382751464844], [997.1025390625, 385.8255310058594], [0.0, 0.0], [1057.5498046875, 372.8864440917969], [0.0, 0.0], [1065.5858154296875, 472.9695129394531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [995.0, 232.0, 1180.0, 433.0], 0.7965303063392639, 0.0
197, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1141.0, 11.0, 1280.0, 713.0], 0.7374354004859924, 0.0
197, [[[955.3209228515625, 281.9817199707031], [957.8628540039062, 268.7313537597656], [939.2692260742188, 266.84320068359375], [0.0, 0.0], [890.2194213867188, 269.03424072265625], [951.8216552734375, 343.7466735839844], [868.5944213867188, 340.1877136230469], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [871.0, 199.0, 1011.0, 433.0], 0.5847294330596924, 0.0
198, [[[601.6586303710938, 85.1541748046875], [649.3558959960938, 32.04815673828125], [541.4918212890625, 40.956756591796875], [735.1953735351562, 73.3818359375], [487.4281311035156, 99.14114379882812], [898.8485717773438, 357.6744079589844], [466.98333740234375, 388.47613525390625], [0.0, 0.0], [391.812744140625, 666.7606811523438], [1005.1495361328125, 667.3031005859375], [411.6583251953125, 443.7030334472656], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [273.0, 4.0, 1104.0, 708.0], 0.8540539741516113, 0.0
198, [[[1116.9608154296875, 278.34454345703125], [1130.487060546875, 270.3289794921875], [1113.1859130859375, 266.6703796386719], [1154.1834716796875, 280.73248291015625], [0.0, 0.0], [1174.589111328125, 339.7017517089844], [1061.00732421875, 320.5704650878906], [1174.7930908203125, 412.3407287597656], [996.1776123046875, 375.05902099609375], [1139.0631103515625, 389.4985656738281], [1052.8629150390625, 368.7571105957031], [1141.9105224609375, 468.44439697265625], [1065.951416015625, 459.34368896484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [994.0, 215.0, 1181.0, 421.0], 0.8113889694213867, 0.0
198, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1144.0, 44.0, 1280.0, 712.0], 0.5256859064102173, 0.0
198, [[[954.8110961914062, 275.5907897949219], [959.3560180664062, 261.16790771484375], [941.3762817382812, 258.40814208984375], [0.0, 0.0], [893.508056640625, 252.8182373046875], [936.9821166992188, 317.5384216308594], [864.4906005859375, 317.98077392578125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [871.0, 186.0, 991.0, 349.0], 0.4326397478580475, 0.0
199, [[[625.1729125976562, 85.299072265625], [674.1746215820312, 31.23394775390625], [565.6732788085938, 40.9129638671875], [756.6732788085938, 77.2899169921875], [507.73388671875, 102.34609985351562], [903.8597412109375, 393.58721923828125], [437.04547119140625, 417.4360046386719], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [288.0, 6.0, 1104.0, 710.0], 0.8597615361213684, 0.0
199, [[[1113.899169921875, 281.01666259765625], [1128.374267578125, 272.2119140625], [1110.002685546875, 268.76177978515625], [1155.38525390625, 281.8507995605469], [0.0, 0.0], [1180.9918212890625, 344.6322326660156], [1060.0335693359375, 325.1224060058594], [1181.33837890625, 425.9996032714844], [997.3056640625, 384.2142333984375], [1144.3997802734375, 406.0923156738281], [1049.1883544921875, 372.18524169921875], [1147.3935546875, 480.0796203613281], [1066.76171875, 470.4591979980469], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [996.0, 215.0, 1182.0, 432.0], 0.7924456596374512, 0.0
199, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1145.0, 32.0, 1280.0, 707.0], 0.5783437490463257, 0.0
199, [[[956.2889404296875, 271.0681457519531], [960.0897827148438, 257.6759033203125], [940.6473999023438, 255.08843994140625], [0.0, 0.0], [892.8418579101562, 254.8828125], [960.903076171875, 330.3136291503906], [857.9891357421875, 326.462890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [871.0, 188.0, 1007.0, 357.0], 0.3650747239589691, 0.0
200, [[[657.22509765625, 100.862548828125], [707.7745361328125, 46.700103759765625], [594.7639770507812, 50.92059326171875], [778.4375, 92.45077514648438], [521.7747802734375, 106.84893798828125], [929.9138793945312, 403.8758239746094], [435.53759765625, 427.30035400390625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [308.0, 3.0, 1102.0, 710.0], 0.8848645687103271, 0.0
200, [[[1114.1395263671875, 291.6617431640625], [1128.80517578125, 281.97894287109375], [1108.925048828125, 279.0284423828125], [1155.920166015625, 289.3877258300781], [1100.6470947265625, 280.62420654296875], [1180.376708984375, 352.513916015625], [1059.1873779296875, 334.3449401855469], [0.0, 0.0], [999.1055908203125, 394.241455078125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [995.0, 230.0, 1180.0, 436.0], 0.8096585273742676, 0.0
200, [[[961.3023071289062, 275.7698669433594], [963.1153564453125, 264.1863708496094], [946.440185546875, 261.54681396484375], [0.0, 0.0], [899.4537963867188, 267.60321044921875], [959.8179931640625, 342.8504943847656], [864.136962890625, 342.2064514160156], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [871.0, 200.0, 1023.0, 375.0], 0.5668879747390747, 0.0
200, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1141.0, 17.0, 1280.0, 711.0], 0.4963122308254242, 0.0
201, [[[670.4910888671875, 96.3345947265625], [722.639892578125, 49.45159912109375], [611.09912109375, 53.9566650390625], [795.796875, 104.9927978515625], [543.1104736328125, 117.46444702148438], [930.1131591796875, 396.1273193359375], [458.1552429199219, 418.53607177734375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [321.0, 4.0, 1075.0, 711.0], 0.9030930995941162, 0.0
201, [[[1112.8681640625, 293.70147705078125], [1127.8251953125, 283.4986572265625], [1107.047607421875, 280.7158203125], [1155.2877197265625, 288.8304443359375], [1098.390869140625, 280.483642578125], [1181.00830078125, 349.8449401855469], [1058.6619873046875, 333.7110595703125], [0.0, 0.0], [1001.8887329101562, 396.42962646484375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [997.0, 229.0, 1179.0, 435.0], 0.7920470237731934, 0.0
201, [[[962.3720092773438, 274.8648681640625], [964.3124389648438, 263.4005126953125], [948.0927734375, 260.6455078125], [0.0, 0.0], [902.2052001953125, 264.7049255371094], [972.0588989257812, 341.43255615234375], [854.240966796875, 337.6209411621094], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [872.0, 200.0, 1026.0, 359.0], 0.6011697053909302, 0.0
201, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1141.0, 23.0, 1280.0, 712.0], 0.510761022567749, 0.0
202, [[[689.7789916992188, 79.98956298828125], [737.248046875, 37.98919677734375], [628.1044921875, 47.596038818359375], [804.760986328125, 97.96954345703125], [558.4183959960938, 122.99301147460938], [939.105712890625, 380.67254638671875], [472.52838134765625, 397.9796447753906], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [333.0, 3.0, 1063.0, 712.0], 0.8937798142433167, 0.0
202, [[[1113.2347412109375, 282.2955322265625], [1128.5255126953125, 273.1722412109375], [1108.02392578125, 269.4334716796875], [1153.9818115234375, 280.9898986816406], [0.0, 0.0], [1174.9959716796875, 342.7448425292969], [1063.372314453125, 327.7665100097656], [1176.4193115234375, 421.6665344238281], [1018.1019287109375, 397.4510192871094], [0.0, 0.0], [1063.5694580078125, 378.7763977050781], [0.0, 0.0], [1074.1224365234375, 472.5087585449219], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1018.0, 216.0, 1176.0, 425.0], 0.8052703142166138, 0.0
202, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1143.0, 22.0, 1280.0, 713.0], 0.5152012705802917, 0.0
202, [[[961.7684936523438, 268.50103759765625], [963.1090087890625, 254.7474365234375], [944.9052124023438, 254.751220703125], [0.0, 0.0], [898.0997314453125, 261.50933837890625], [978.838134765625, 336.27105712890625], [859.7890625, 337.9185791015625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [876.0, 191.0, 1026.0, 347.0], 0.5027245283126831, 0.0
203, [[[703.029296875, 82.18994140625], [750.94873046875, 37.46484375], [644.2589111328125, 46.22393798828125], [817.0960693359375, 89.48605346679688], [578.6250610351562, 111.73239135742188], [931.2437744140625, 383.15301513671875], [485.9776916503906, 387.29901123046875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [353.0, 4.0, 981.0, 711.0], 0.8953334093093872, 0.0
203, [[[1112.7158203125, 284.0816955566406], [1128.9024658203125, 274.38720703125], [1106.59228515625, 270.3291015625], [1154.9847412109375, 282.75946044921875], [1096.7677001953125, 271.742431640625], [1176.783203125, 346.26947021484375], [1057.804931640625, 330.671875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1023.0, 217.0, 1178.0, 426.0], 0.7874746322631836, 0.0
203, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1139.0, 5.0, 1280.0, 707.0], 0.6041332483291626, 0.0
203, [[[962.9066162109375, 271.0166320800781], [967.1375122070312, 256.3239440917969], [945.7245483398438, 256.674560546875], [0.0, 0.0], [901.5553588867188, 263.41204833984375], [991.7130737304688, 347.5703430175781], [862.1910400390625, 350.06378173828125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [873.0, 189.0, 1028.0, 453.0], 0.49452146887779236, 0.0
204, [[[716.02001953125, 94.75396728515625], [765.3099975585938, 47.65374755859375], [659.583251953125, 51.361114501953125], [828.6876831054688, 96.07916259765625], [591.3172607421875, 106.53097534179688], [953.9424438476562, 400.14178466796875], [487.24932861328125, 400.5119934082031], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [374.0, 1.0, 1039.0, 712.0], 0.8568587899208069, 0.0
204, [[[1110.08203125, 290.78936767578125], [1126.732421875, 280.41461181640625], [1103.8206787109375, 276.4752197265625], [1154.576416015625, 288.25531005859375], [1094.393310546875, 277.4437561035156], [1177.1717529296875, 354.6426086425781], [1055.4779052734375, 338.435791015625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1021.0, 225.0, 1178.0, 426.0], 0.7669022679328918, 0.0
204, [[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [1139.0, 0.0, 1280.0, 704.0], 0.6275725364685059, 0.0
204, [[[970.8311157226562, 280.421142578125], [971.886962890625, 267.0765686035156], [954.9376831054688, 266.2596740722656], [0.0, 0.0], [906.8982543945312, 271.1915588378906], [980.6299438476562, 349.21697998046875], [867.871337890625, 348.35943603515625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [875.0, 198.0, 1018.0, 341.0], 0.47406336665153503, 0.0
205, [[[722.0126342773438, 97.42559814453125], [773.686279296875, 53.743621826171875], [668.1080932617188, 57.432952880859375], [841.949951171875, 105.5037841796875], [604.0167236328125, 114.1851806640625], [977.7923583984375, 393.6279296875], [492.260498046875, 397.4501953125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]], [389.0, 3.0, 1150.0, 711.0], 0.8921743035316467, 0.0
